data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4566174,356,IND45066,45066,03-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,NCT of Delhi,New Delhi,,Delhi-New Delhi,28.6357,77.2244,1,Asian News International,Regional,"On 3 February, Youth for Social Media Democracy staged a protest at the Twitter offices in New Delhi (Delhi), claiming it holds an anti-right wing policy that impedes democracy.",0,1552576404,IND
4566175,356,IND45067,45067,03-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,NCT of Delhi,New Delhi,,Delhi-New Delhi,28.6357,77.2244,2,Times of India,National,"On 3 February, people who had invested in a CHD Avenue apartment project staged a protest at CHD Towers in Sector 106 of Delhi (Delhi) claiming that the developer was using their investments to fund other building projects, after construction stalled on their investment project.",0,1552576404,IND
4566176,356,IND45068,45068,03-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),AAP: Aam Aadmi Party,6,,,0,60,Southern Asia,India,Punjab,Fazilka,Abohar,Abohar,30.1569,74.2003,1,Chandigarh Tribune,Subnational,"On 3 February, the AAP staged a protest rally in Abohar (Fazilka, Punjab) to mark the 71st day of an ongoing dharna there demanding the state address the stray cow problem in the state.",0,1552576404,IND
4566177,356,IND45069,45069,03-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),Farmers (India); BKU: Bharatiya Kisan Union,6,,,0,60,Southern Asia,India,Haryana,Karnal,Karnal,Karnal,29.6919,76.9844,1,Chandigarh Tribune,Subnational,"On 3 February, farmers associated with the BKU began a 10 day protest dharna at the site of the old Karnal sugar mill, in Karnal (Karnal, Haryana). The mill is supposed to be replaced but construction has been delayed, leading to protest.",0,1552576404,IND
4566178,356,IND45070,45070,03-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),Farmers (India); BKU: Bharatiya Kisan Union,6,,,0,60,Southern Asia,India,Haryana,Kurukshetra,Thanesar,Pipli,29.9798,76.8888,1,Chandigarh Tribune,Subnational,"On 3 February, farmers associated with the BKU held a large rally (the Kisan-Mazdoor Raj Rally) at the grain market in Pipli (Kurukshetra, Haryana). The rally led to a decision to boycott the BJP in the Lok Sabha elections, and raised demands including following the Swaminathan report, a complete loan waiver, and an interest-free loan for unemployed farmers, among others.",0,1552576404,IND
4566179,356,IND45071,45071,03-Feb-19,2019,1,Riots,Violent demonstration,Rioters (India),Hindu Group (India),5,,,0,50,Southern Asia,India,Uttar Pradesh,Agra,Agra,Agra,27.1833,78.0166,1,Times of India,National,"On 3 February, right wing activists staged a protest and vandalized posters depicting Congress president Rahul Gandhi and his sister Priyanka as Hindu religious figures, in Agra (Agra, Uttar Pradesh). The group apparently tried to burn the posters, but ran away when locals arrived.",0,1552576404,IND
4566180,356,IND45072,45072,03-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,Southern Asia,India,Haryana,Ambala,Ambala,Ambala,30.3609,76.7978,1,Chandigarh Tribune,Subnational,"On 3 February, the Haryana state pharmacists association staged a candle lit march and dharna in front of the Health Ministers' residence in Ambala (Ambala, Haryana) after an association gathering to discuss plans for an indefinite strike. The agitation is to demand a minimum pay of Rs 4600, other personal allowances (uniform, washing, patient care risk) and the appointment of a Deputy Director.",0,1552576404,IND
4566181,356,IND45073,45073,03-Feb-19,2019,1,Strategic developments,Looting/property destruction,CPI (Maoist): Communist Party of India (Maoist),,2,Civilians (India),,7,27,Southern Asia,India,Jharkhand,Ramgarh,Dulmi,Dulmi,23.541,85.6107,1,South Asia Terrorism Portal,Other,"Property destruction: On February 3, around 15 CPI-Maoist cadres set on fire 10 vehicles at Dulmi village (Ramgarh, Jharkhand), over refusal to pay protection money. They raided a private road construction company premises and fired in the air to threaten the staff. They then poured petrol on the vehicles and set them on fire.",0,1552576404,IND
4566182,356,IND45074,45074,03-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (India),,3,Civilians (India),,7,37,Southern Asia,India,Odisha,Puri,Krushna Prasad,Badadanda,19.5961,85.2549,2,Orissa TV (India),Subnational,"On February 3, a youth was seriously injured as he was attacked with a knife by unidentified armed men near Badadanda village (Puri, Odisha). Although the reason behind the attack is not immediately known, the youth is the nephew of a former chairman of Puri Municipality.",0,1552576404,IND
4566183,356,IND45075,45075,03-Feb-19,2019,1,Protests,Protest with intervention,Protesters (India),Farmers (India); Labour Group (India),6,Police Forces of India (2014-),,1,16,Southern Asia,India,Odisha,Jagatsinghapur,Paradip,Paradip,20.3163,86.6132,1,Odisha Sun Times (India),Subnational,"On February 3, farmers staged protests and took rallies outside IOCL Paradip Refinery in Paradip city (Jagatsinghpur, Odisha), demanding permanent jobs. The police arrested over a hundred of them.",0,1552576404,IND
4566184,356,IND45076,45076,03-Feb-19,2019,2,Strategic developments,Disrupted weapons use,CPI (Maoist): Communist Party of India (Maoist),,2,Police Forces of India (2014-),,1,12,Southern Asia,India,Chhattisgarh,Raipur,Raipur,Raipur,21.233,81.633,3,Times of India,National,"Defusal: Between 1-4 Feb, in two locations in Chhattisgarh state, two IEDs belonging to the Maoist Naxals were recovered (assumed defused) by security forces.",0,1552576404,IND
4566185,356,IND45078,45078,03-Feb-19,2019,1,Strategic developments,Arrests,Police Forces of India (2014-),,1,Police Forces of India (2014-) Intelligence Bureau,,1,11,Southern Asia,India,West Bengal,Kolkata,Kolkata,Kolkata,22.5728,88.3747,1,Asian News International,Regional,"Arrests: On February 3, a Central Bureau Investigation (CBI) team tried to arrest the top policeman in connection with a chit-fund scam in his residence in Kolkata city (Kolkata, West Bengal). However, the officials of the Central probe agency were detained by the local police. They were later released.",0,1552576404,IND
4566186,356,IND45079,45079,03-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),All India Confederation of SC/ST Organisations; Unidentified Caste Group (India); Unidentified Tribal Group (India),6,,,0,60,Southern Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Daily Excelsior,Subnational,"On 3 Feb, the Confederation of SC/ST Organisations staged a protest in Jammu city (J&K) in support of the demands of SCs , STs, OBCs and minorities in J&K. The protest was held to coincide with the arrival of PM Narendra Modi.",0,1552576404,IND
4566187,356,IND45080,45080,03-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),IYC: Indian Youth Congress,6,,,0,60,Southern Asia,India,Manipur,Thoubal,Thoubal,Sangaiyumpham,24.5808,94.0097,1,Imphal Free Press (India),Subnational,"On February 3, several organisations of the district including MDSO, ISDO, PFI, SDO along with Youth Congress and local clubs staged a protest in Sangaiyumpham city (Thoubal, Manipur), against the Citizenship Amendment Bill.",0,1552576404,IND
4566188,356,IND45081,45081,03-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),JKNPP: Jammu and Kashmir National Panthers Party,6,,,0,60,Southern Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,State Times (India),Subnational,"On 3 Feb, the JKNPP staged a protest in Jammu city (J&K) against the BJP over its failure to implement election promises in the Jammu region. The protest was held to coincide with Narendra Modi's visit to J&K.",0,1552576404,IND
4566189,356,IND45082,45082,03-Feb-19,2019,2,Protests,Peaceful protest,Protesters (India),JKNPP: Jammu and Kashmir National Panthers Party,6,,,0,60,Southern Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,State Times (India),Subnational,"As reported on 3 Feb, the youth wing of the JKNPP staged a protest at Pamposh colony in Jammu city (J&K) against the JMC over its failure to maintain cleanliness in the area.",0,1552576404,IND
4566190,356,IND45083,45083,03-Feb-19,2019,2,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,Southern Asia,India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,2,Times of India,National,"Assumed on 3 Feb, in Hyderabad area (Hyderabad, Telangana), around 130 stall owners staged a protest to demand the extension of the last day for the Numaish. Day 2",0,1552576404,IND
4566191,356,IND45084,45084,03-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,Southern Asia,India,Manipur,Imphal West,Imphal,Imphal,24.7908,93.9302,1,Imphal Free Press (India); Sangai Express (India),Subnational,"On February 3, people continued to stage protest in several places of Imphal city (Imphal West, Manipur), against the Citizenship Amendment Bill. The All Manipur Inter State Bus and Allied Transport staged a sit in protest at North AOC in the city, and other associations staged protests at Ramji Kabui Khul, Lukram Leirak, Thangmeiband and Wangkhei Angom Leikai in the city.",0,1552576404,IND
4566192,356,IND45085,45085,03-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),Meitei Ethnic Group (India),6,,,0,60,Southern Asia,India,Manipur,Jiribam,Jiribam,Jiribam,24.8075,93.1139,1,Imphal Free Press (India),Subnational,"On February 3, the Progressive Meitei Pangal Society (PMPS) under the People's Alliance Manipur (PAM) staged a protest in Jiribam city (Jiribam, Manipur), against the Citizenship Amendment Bill.",0,1552576404,IND
4566193,356,IND45086,45086,03-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Manipur,Thoubal,Thoubal,Thoubal,24.6451,93.9955,1,Imphal Free Press (India),Subnational,"On February 3, local people staged protests in different localities of Thoubal city (Thoubal, Manipur), including at Charangpat Nepra Company, Thoubal Phoudel Keirambi, and Wangmataba Debi Mandop, against the Citizenship Amendment Bill. Students from the Paradise English School also staged a protest.",0,1552576404,IND
4566194,356,IND45087,45087,03-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India); Farmers (India),6,,,0,60,Southern Asia,India,Assam,Dibrugarh,Dibrugarh,Rajgarh,27.1821,95.1103,1,Time8 (India),Subnational,"On February 3, school students staged a protest at Rajgarh village in Tingkhong area (Dibrugarh, Assam), against the Citizenship Amendment Bill. The protest was staged under the aegis of Tingkhong unit of Krishak Mukti Sangram Samiti (KMSS).",0,1552576404,IND
4566195,356,IND45088,45088,03-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,,,0,60,Southern Asia,India,Odisha,Khordha,Bhubaneswar,Bhubaneswar,20.2724,85.8338,1,Orissa TV (India),Subnational,"On February 3, lecturers and employees of non-government colleges started an indefinite dharna at Lower PMG in Bhubaneswar city (Khordha, Odisha), demanding grants from the Odisha government.",0,1552576404,IND
4566196,356,IND45089,45089,03-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),TMC: Trinamool Congress Party; Police Forces of India (2014-); Government of India (2014-),6,,,0,60,Southern Asia,India,West Bengal,Kolkata,Kolkata,Kolkata,22.5728,88.3747,1,India Blooms News Service; Asian News International,National-Regional,"On February 3, the Chief Minister of the state and president of the TMC party started a dharna along with party members in Kolkata city (Kolkata, West Bengal), after a Central Bureau Investigation (CBI) team tried to arrest a top cop in his residence, in connection with a chit-fund scam. The CM claimed the Centre government attempted a coup at the state. She ended her dharna on February 5. Some IPS officers took part in the dharna.",0,1552576404,IND
4566197,356,IND45090,45090,03-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),Tribal Group (India); Bodo Ethnic Group (India); Rabha Ethnic Group (India); Students (India),6,,,0,60,Southern Asia,India,Assam,Baksa,Goreswar,Ambarish Nagar,26.7546,91.7085,1,South Asia Terrorism Portal,Other,"On February 3, the Coordination Committee for Tribal Organizations took out a torchlight rally reaching from Dawraijhar to Ambarishnagar village (Baksa, Assam), along the Indo-Bhutan border, against the Constitution ST (Amendment) Bill, 2019, and the proposal to grant ST status to six communities of Assam. The All Bodo Students' Union, All Rabha Students' Union, All Assam Tribal Sangha (AATS) and many tribal organizations took part in the march.",0,1552576404,IND
4566198,356,IND45091,45091,03-Feb-19,2019,2,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Karnataka,Bellari,Hagaribommanahalli,Kampli,15.4063,76.6001,2,The Hindu,National,"Between 2 to 3 Feb, in Kampli area in Hagaribommanahalli Tehsil (Bellari, Karnataka), locals and members of the Save Hampi Samiti staged a protest and blocked the road between Kamalapur and Kampli against the damage done by three rioters to the pillars of the Hampi UNESCO World Heritage Site demanding adequate protection for the monument.",0,1552576404,IND
4566199,356,IND45092,45092,03-Feb-19,2019,1,Riots,Violent demonstration,Rioters (India),,5,,,0,50,Southern Asia,India,Maharashtra,Ahmednagar,Parner,Supe,18.9599,74.5373,1,Times of India,National,"On 3 Feb, in Supe town in Parner taluka (Ahmednagar, Maha), 200 people from Ralegan Siddhi staged a road blockade to demonstrate against the 'state apathy' towards the indefinite fast by Anna Hazare.",0,1552576404,IND
4566200,356,IND45093,45093,03-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Karnataka,Bengaluru Urban,Bengaluru,Bengaluru,12.9719,77.5936,1,Times of India,National,"On 3 Feb, in Bengaluru town (Bengaluru, Karnataka), Citizens for Bengaluru (CfB) and other groups staged a protest at the Ballari Road near Palace Grounds to denounce Karnataka Road Development Corporation Limited (KRDCL)'s plan to cut 144 trees to construct an elevated corridor.",0,1552576404,IND
4566201,356,IND45094,45094,03-Feb-19,2019,2,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,11.0055,76.9661,2,Indian Express,National,"Between 2-4 Feb, in Coimbatore area (Coimbatore, TN), locals staged a protest denouncing the capture and training of a wild elephant, Chinna Thambi, who shall be used to capture other wild elephants.",0,1552576404,IND
4566202,356,IND45095,45095,03-Feb-19,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Manipur,Imphal West,Lamshang,Maharabi,24.8985,93.8779,1,Sangai Express (India),Subnational,"On February 3, local people staged a protest Maharabi village (Imphal West, Manipur), against the Citizenship Amendment Bill.",0,1552576404,IND
